product_id,sku,name,category,cost_price_inr,selling_price_inr,reorder_level,vendor_id,is_active,primary_channel
PRD-6862,SKU-CON-1862,Consumer Premium Craft SKU #1862,Consumer Electronics Accessories,1729,3569,92,VND-1010,TRUE,Instagram DM
PRD-6863,SKU-ORG-1863,Organic Premium Craft SKU #1863,Organic Home & Kitchenware,1570,4550,56,VND-1112,TRUE,Instagram DM
PRD-6864,SKU-HAN-1864,Handloom Premium Craft SKU #1864,Handloom Bed Linen & Curtains,2213,6058,54,VND-1248,TRUE,POS Counter
PRD-6865,SKU-SPI-1865,Spices Premium Craft SKU #1865,Spices & Gourmet Food Crafts,1043,2706,24,VND-1067,TRUE,Myntra
PRD-6866,SKU-JEW-1866,Jewelry Premium Craft SKU #1866,Jewelry & Fashion Accessories,913,2380,79,VND-1169,TRUE,Amazon IN
PRD-6867,SKU-FOO-1867,Footwear Premium Craft SKU #1867,Footwear & Athletic Shoes,1697,4953,24,VND-1145,TRUE,Shopify Storefront
PRD-6868,SKU-STA-1868,Stationery Premium Craft SKU #1868,Stationery & Corporate Gifting,1619,5306,21,VND-1162,TRUE,Flipkart
PRD-6869,SKU-PET-1869,Pet Premium Craft SKU #1869,Pet Care & Organic Treats,1529,4436,32,VND-1086,TRUE,Amazon IN
PRD-6870,SKU-KID-1870,Kids Premium Craft SKU #1870,Kids Wear & Wooden Toys,816,2116,43,VND-1079,TRUE,Flipkart
PRD-6871,SKU-FIT-1871,Fitness Premium Craft SKU #1871,Fitness Gear & Yoga Accessories,2019,5671,75,VND-1208,TRUE,Flipkart
PRD-6872,SKU-AUT-1872,Automotive Premium Craft SKU #1872,Automotive Accessories,1147,2557,67,VND-1214,TRUE,Flipkart
PRD-6873,SKU-TEX-1873,Textiles Premium Craft SKU #1873,Textiles & Handblock Prints,1793,4142,49,VND-1174,TRUE,Myntra
PRD-6874,SKU-PUR-1874,Pure Premium Craft SKU #1874,Pure Silk & Traditional Sarees,1874,4730,54,VND-1028,TRUE,Flipkart
PRD-6875,SKU-KNI-1875,Knitwear Premium Craft SKU #1875,Knitwear & Everyday Apparel,266,552,41,VND-1152,TRUE,Myntra
PRD-6876,SKU-BRA-1876,Brass Premium Craft SKU #1876,Brass & Artisan Metalcraft,2296,4907,92,VND-1248,TRUE,POS Counter
PRD-6877,SKU-AYU-1877,Ayurvedic Premium Craft SKU #1877,Ayurvedic Beauty & Wellness,1514,4754,26,VND-1170,TRUE,Amazon IN
PRD-6878,SKU-LEA-1878,Leather Premium Craft SKU #1878,Leather Footwear & Travel Goods,729,2305,78,VND-1203,TRUE,Flipkart
PRD-6879,SKU-ECO-1879,Eco-Friendly Premium Craft SKU #1879,Eco-Friendly Packaging,754,1614,42,VND-1001,TRUE,Shopify Storefront
PRD-6880,SKU-CON-1880,Consumer Premium Craft SKU #1880,Consumer Electronics Accessories,1117,3639,75,VND-1048,TRUE,POS Counter
PRD-6881,SKU-ORG-1881,Organic Premium Craft SKU #1881,Organic Home & Kitchenware,2424,7848,67,VND-1040,FALSE,POS Counter
PRD-6882,SKU-HAN-1882,Handloom Premium Craft SKU #1882,Handloom Bed Linen & Curtains,559,1453,70,VND-1089,TRUE,Flipkart
PRD-6883,SKU-SPI-1883,Spices Premium Craft SKU #1883,Spices & Gourmet Food Crafts,1691,5433,51,VND-1172,TRUE,Shopify Storefront
PRD-6884,SKU-JEW-1884,Jewelry Premium Craft SKU #1884,Jewelry & Fashion Accessories,676,1582,37,VND-1100,TRUE,Amazon IN
PRD-6885,SKU-FOO-1885,Footwear Premium Craft SKU #1885,Footwear & Athletic Shoes,1309,4180,74,VND-1230,TRUE,Myntra
PRD-6886,SKU-STA-1886,Stationery Premium Craft SKU #1886,Stationery & Corporate Gifting,1570,4129,95,VND-1019,FALSE,Myntra
PRD-6887,SKU-PET-1887,Pet Premium Craft SKU #1887,Pet Care & Organic Treats,1113,2701,63,VND-1046,TRUE,Shopify Storefront
PRD-6888,SKU-KID-1888,Kids Premium Craft SKU #1888,Kids Wear & Wooden Toys,1780,5971,49,VND-1157,TRUE,POS Counter
PRD-6889,SKU-FIT-1889,Fitness Premium Craft SKU #1889,Fitness Gear & Yoga Accessories,1015,2347,31,VND-1012,TRUE,Instagram DM
PRD-6890,SKU-AUT-1890,Automotive Premium Craft SKU #1890,Automotive Accessories,1893,3892,59,VND-1047,TRUE,Flipkart
PRD-6891,SKU-TEX-1891,Textiles Premium Craft SKU #1891,Textiles & Handblock Prints,1219,4180,73,VND-1009,TRUE,Flipkart
PRD-6892,SKU-PUR-1892,Pure Premium Craft SKU #1892,Pure Silk & Traditional Sarees,2269,7302,79,VND-1175,TRUE,Amazon IN
PRD-6893,SKU-KNI-1893,Knitwear Premium Craft SKU #1893,Knitwear & Everyday Apparel,565,1646,71,VND-1176,TRUE,Shopify Storefront
PRD-6894,SKU-BRA-1894,Brass Premium Craft SKU #1894,Brass & Artisan Metalcraft,1456,2939,84,VND-1042,TRUE,Flipkart
PRD-6895,SKU-AYU-1895,Ayurvedic Premium Craft SKU #1895,Ayurvedic Beauty & Wellness,2141,6233,71,VND-1003,TRUE,Shopify Storefront
PRD-6896,SKU-LEA-1896,Leather Premium Craft SKU #1896,Leather Footwear & Travel Goods,1890,4233,34,VND-1078,TRUE,Flipkart
PRD-6897,SKU-ECO-1897,Eco-Friendly Premium Craft SKU #1897,Eco-Friendly Packaging,1677,5245,62,VND-1129,TRUE,Amazon IN
PRD-6898,SKU-CON-1898,Consumer Premium Craft SKU #1898,Consumer Electronics Accessories,882,3058,88,VND-1029,TRUE,Instagram DM
PRD-6899,SKU-ORG-1899,Organic Premium Craft SKU #1899,Organic Home & Kitchenware,765,1386,95,VND-1021,TRUE,Myntra
PRD-6900,SKU-HAN-1900,Handloom Premium Craft SKU #1900,Handloom Bed Linen & Curtains,2013,5111,79,VND-1209,TRUE,Shopify Storefront
PRD-6901,SKU-SPI-1901,Spices Premium Craft SKU #1901,Spices & Gourmet Food Crafts,2155,5565,26,VND-1223,TRUE,Instagram DM
PRD-6902,SKU-JEW-1902,Jewelry Premium Craft SKU #1902,Jewelry & Fashion Accessories,1183,2985,57,VND-1095,TRUE,Shopify Storefront
PRD-6903,SKU-FOO-1903,Footwear Premium Craft SKU #1903,Footwear & Athletic Shoes,1244,2617,65,VND-1139,TRUE,Flipkart
PRD-6904,SKU-STA-1904,Stationery Premium Craft SKU #1904,Stationery & Corporate Gifting,1369,3944,96,VND-1084,TRUE,Instagram DM
PRD-6905,SKU-PET-1905,Pet Premium Craft SKU #1905,Pet Care & Organic Treats,2326,7107,51,VND-1010,TRUE,Myntra
PRD-6906,SKU-KID-1906,Kids Premium Craft SKU #1906,Kids Wear & Wooden Toys,666,2021,83,VND-1025,TRUE,Amazon IN
PRD-6907,SKU-FIT-1907,Fitness Premium Craft SKU #1907,Fitness Gear & Yoga Accessories,2026,6019,51,VND-1089,TRUE,Instagram DM
PRD-6908,SKU-AUT-1908,Automotive Premium Craft SKU #1908,Automotive Accessories,2294,6348,25,VND-1211,TRUE,Amazon IN
PRD-6909,SKU-TEX-1909,Textiles Premium Craft SKU #1909,Textiles & Handblock Prints,751,2129,32,VND-1010,TRUE,Instagram DM
PRD-6910,SKU-PUR-1910,Pure Premium Craft SKU #1910,Pure Silk & Traditional Sarees,1533,5176,58,VND-1021,TRUE,Shopify Storefront
PRD-6911,SKU-KNI-1911,Knitwear Premium Craft SKU #1911,Knitwear & Everyday Apparel,1202,3638,30,VND-1048,TRUE,Flipkart
PRD-6912,SKU-BRA-1912,Brass Premium Craft SKU #1912,Brass & Artisan Metalcraft,626,1971,93,VND-1248,TRUE,Amazon IN
PRD-6913,SKU-AYU-1913,Ayurvedic Premium Craft SKU #1913,Ayurvedic Beauty & Wellness,2255,6125,51,VND-1158,TRUE,Shopify Storefront
PRD-6914,SKU-LEA-1914,Leather Premium Craft SKU #1914,Leather Footwear & Travel Goods,2498,6504,75,VND-1096,TRUE,Instagram DM
PRD-6915,SKU-ECO-1915,Eco-Friendly Premium Craft SKU #1915,Eco-Friendly Packaging,910,2066,25,VND-1200,TRUE,POS Counter
PRD-6916,SKU-CON-1916,Consumer Premium Craft SKU #1916,Consumer Electronics Accessories,1317,2981,72,VND-1174,TRUE,Flipkart
PRD-6917,SKU-ORG-1917,Organic Premium Craft SKU #1917,Organic Home & Kitchenware,681,1543,79,VND-1169,TRUE,Instagram DM
PRD-6918,SKU-HAN-1918,Handloom Premium Craft SKU #1918,Handloom Bed Linen & Curtains,547,1190,22,VND-1082,TRUE,POS Counter
PRD-6919,SKU-SPI-1919,Spices Premium Craft SKU #1919,Spices & Gourmet Food Crafts,1328,4034,97,VND-1017,TRUE,Myntra
PRD-6920,SKU-JEW-1920,Jewelry Premium Craft SKU #1920,Jewelry & Fashion Accessories,1496,4069,80,VND-1108,TRUE,Shopify Storefront
PRD-6921,SKU-FOO-1921,Footwear Premium Craft SKU #1921,Footwear & Athletic Shoes,1545,3620,76,VND-1088,TRUE,Instagram DM
PRD-6922,SKU-STA-1922,Stationery Premium Craft SKU #1922,Stationery & Corporate Gifting,1012,2737,41,VND-1128,TRUE,Amazon IN
PRD-6923,SKU-PET-1923,Pet Premium Craft SKU #1923,Pet Care & Organic Treats,282,824,93,VND-1104,TRUE,Instagram DM
PRD-6924,SKU-KID-1924,Kids Premium Craft SKU #1924,Kids Wear & Wooden Toys,2449,8508,30,VND-1125,TRUE,Myntra
PRD-6925,SKU-FIT-1925,Fitness Premium Craft SKU #1925,Fitness Gear & Yoga Accessories,1395,3203,60,VND-1095,TRUE,Flipkart
PRD-6926,SKU-AUT-1926,Automotive Premium Craft SKU #1926,Automotive Accessories,788,2255,41,VND-1008,TRUE,Myntra
PRD-6927,SKU-TEX-1927,Textiles Premium Craft SKU #1927,Textiles & Handblock Prints,1851,6465,22,VND-1111,TRUE,Amazon IN
PRD-6928,SKU-PUR-1928,Pure Premium Craft SKU #1928,Pure Silk & Traditional Sarees,2160,7522,68,VND-1143,TRUE,POS Counter
PRD-6929,SKU-KNI-1929,Knitwear Premium Craft SKU #1929,Knitwear & Everyday Apparel,655,1286,47,VND-1097,TRUE,Shopify Storefront
PRD-6930,SKU-BRA-1930,Brass Premium Craft SKU #1930,Brass & Artisan Metalcraft,1335,2808,40,VND-1147,TRUE,Instagram DM
PRD-6931,SKU-AYU-1931,Ayurvedic Premium Craft SKU #1931,Ayurvedic Beauty & Wellness,2403,5994,47,VND-1103,TRUE,Myntra
PRD-6932,SKU-LEA-1932,Leather Premium Craft SKU #1932,Leather Footwear & Travel Goods,1458,4534,100,VND-1072,TRUE,Instagram DM
PRD-6933,SKU-ECO-1933,Eco-Friendly Premium Craft SKU #1933,Eco-Friendly Packaging,1451,3850,88,VND-1246,TRUE,Flipkart
PRD-6934,SKU-CON-1934,Consumer Premium Craft SKU #1934,Consumer Electronics Accessories,2050,4687,77,VND-1127,TRUE,POS Counter
PRD-6935,SKU-ORG-1935,Organic Premium Craft SKU #1935,Organic Home & Kitchenware,1331,2403,62,VND-1103,TRUE,Instagram DM
PRD-6936,SKU-HAN-1936,Handloom Premium Craft SKU #1936,Handloom Bed Linen & Curtains,552,1353,73,VND-1045,TRUE,Flipkart
PRD-6937,SKU-SPI-1937,Spices Premium Craft SKU #1937,Spices & Gourmet Food Crafts,268,764,37,VND-1049,TRUE,Myntra
PRD-6938,SKU-JEW-1938,Jewelry Premium Craft SKU #1938,Jewelry & Fashion Accessories,2487,7572,22,VND-1021,TRUE,POS Counter
PRD-6939,SKU-FOO-1939,Footwear Premium Craft SKU #1939,Footwear & Athletic Shoes,2481,7103,31,VND-1043,TRUE,Shopify Storefront
PRD-6940,SKU-STA-1940,Stationery Premium Craft SKU #1940,Stationery & Corporate Gifting,1744,4775,44,VND-1191,TRUE,POS Counter
PRD-6941,SKU-PET-1941,Pet Premium Craft SKU #1941,Pet Care & Organic Treats,1661,5031,50,VND-1118,TRUE,Instagram DM
PRD-6942,SKU-KID-1942,Kids Premium Craft SKU #1942,Kids Wear & Wooden Toys,968,2273,57,VND-1236,TRUE,Shopify Storefront
PRD-6943,SKU-FIT-1943,Fitness Premium Craft SKU #1943,Fitness Gear & Yoga Accessories,2038,5259,97,VND-1053,TRUE,POS Counter
PRD-6944,SKU-AUT-1944,Automotive Premium Craft SKU #1944,Automotive Accessories,874,3018,84,VND-1204,TRUE,Myntra
PRD-6945,SKU-TEX-1945,Textiles Premium Craft SKU #1945,Textiles & Handblock Prints,1506,4943,40,VND-1215,TRUE,Instagram DM
PRD-6946,SKU-PUR-1946,Pure Premium Craft SKU #1946,Pure Silk & Traditional Sarees,436,789,24,VND-1247,TRUE,Flipkart
PRD-6947,SKU-KNI-1947,Knitwear Premium Craft SKU #1947,Knitwear & Everyday Apparel,2278,7955,69,VND-1222,TRUE,Flipkart
PRD-6948,SKU-BRA-1948,Brass Premium Craft SKU #1948,Brass & Artisan Metalcraft,1215,4011,88,VND-1246,TRUE,Myntra
PRD-6949,SKU-AYU-1949,Ayurvedic Premium Craft SKU #1949,Ayurvedic Beauty & Wellness,2337,7046,76,VND-1166,TRUE,Instagram DM
PRD-6950,SKU-LEA-1950,Leather Premium Craft SKU #1950,Leather Footwear & Travel Goods,1349,4289,25,VND-1016,TRUE,Instagram DM
PRD-6951,SKU-ECO-1951,Eco-Friendly Premium Craft SKU #1951,Eco-Friendly Packaging,2245,6442,76,VND-1238,TRUE,Shopify Storefront
PRD-6952,SKU-CON-1952,Consumer Premium Craft SKU #1952,Consumer Electronics Accessories,747,2420,94,VND-1027,TRUE,Shopify Storefront
PRD-6953,SKU-ORG-1953,Organic Premium Craft SKU #1953,Organic Home & Kitchenware,842,2040,63,VND-1185,TRUE,POS Counter
PRD-6954,SKU-HAN-1954,Handloom Premium Craft SKU #1954,Handloom Bed Linen & Curtains,2126,4586,32,VND-1204,TRUE,Instagram DM
PRD-6955,SKU-SPI-1955,Spices Premium Craft SKU #1955,Spices & Gourmet Food Crafts,2026,6743,82,VND-1019,TRUE,Amazon IN
PRD-6956,SKU-JEW-1956,Jewelry Premium Craft SKU #1956,Jewelry & Fashion Accessories,1359,4038,62,VND-1088,TRUE,Instagram DM
PRD-6957,SKU-FOO-1957,Footwear Premium Craft SKU #1957,Footwear & Athletic Shoes,2477,5617,24,VND-1067,TRUE,POS Counter
PRD-6958,SKU-STA-1958,Stationery Premium Craft SKU #1958,Stationery & Corporate Gifting,1331,2454,67,VND-1134,TRUE,Instagram DM
PRD-6959,SKU-PET-1959,Pet Premium Craft SKU #1959,Pet Care & Organic Treats,1406,4789,40,VND-1075,TRUE,Amazon IN
PRD-6960,SKU-KID-1960,Kids Premium Craft SKU #1960,Kids Wear & Wooden Toys,1951,5744,39,VND-1122,TRUE,Instagram DM
PRD-6961,SKU-FIT-1961,Fitness Premium Craft SKU #1961,Fitness Gear & Yoga Accessories,750,2124,69,VND-1033,TRUE,POS Counter
PRD-6962,SKU-AUT-1962,Automotive Premium Craft SKU #1962,Automotive Accessories,1016,2836,38,VND-1008,TRUE,Amazon IN
PRD-6963,SKU-TEX-1963,Textiles Premium Craft SKU #1963,Textiles & Handblock Prints,2233,6849,86,VND-1094,TRUE,Myntra
PRD-6964,SKU-PUR-1964,Pure Premium Craft SKU #1964,Pure Silk & Traditional Sarees,847,2924,39,VND-1231,TRUE,Myntra
PRD-6965,SKU-KNI-1965,Knitwear Premium Craft SKU #1965,Knitwear & Everyday Apparel,2293,5586,82,VND-1081,TRUE,Myntra
PRD-6966,SKU-BRA-1966,Brass Premium Craft SKU #1966,Brass & Artisan Metalcraft,868,2276,68,VND-1124,FALSE,Shopify Storefront
PRD-6967,SKU-AYU-1967,Ayurvedic Premium Craft SKU #1967,Ayurvedic Beauty & Wellness,1070,2488,48,VND-1088,TRUE,Myntra
PRD-6968,SKU-LEA-1968,Leather Premium Craft SKU #1968,Leather Footwear & Travel Goods,639,1856,65,VND-1200,TRUE,Myntra
PRD-6969,SKU-ECO-1969,Eco-Friendly Premium Craft SKU #1969,Eco-Friendly Packaging,199,642,87,VND-1234,TRUE,Instagram DM
PRD-6970,SKU-CON-1970,Consumer Premium Craft SKU #1970,Consumer Electronics Accessories,1639,4800,71,VND-1052,TRUE,Amazon IN
PRD-6971,SKU-ORG-1971,Organic Premium Craft SKU #1971,Organic Home & Kitchenware,425,961,88,VND-1130,TRUE,Myntra
PRD-6972,SKU-HAN-1972,Handloom Premium Craft SKU #1972,Handloom Bed Linen & Curtains,475,1638,27,VND-1224,TRUE,Myntra
PRD-6973,SKU-SPI-1973,Spices Premium Craft SKU #1973,Spices & Gourmet Food Crafts,1152,2575,43,VND-1064,TRUE,Instagram DM
PRD-6974,SKU-JEW-1974,Jewelry Premium Craft SKU #1974,Jewelry & Fashion Accessories,1153,2522,78,VND-1220,TRUE,Myntra
PRD-6975,SKU-FOO-1975,Footwear Premium Craft SKU #1975,Footwear & Athletic Shoes,2410,5474,44,VND-1069,TRUE,Shopify Storefront
PRD-6976,SKU-STA-1976,Stationery Premium Craft SKU #1976,Stationery & Corporate Gifting,692,1860,27,VND-1232,TRUE,POS Counter
PRD-6977,SKU-PET-1977,Pet Premium Craft SKU #1977,Pet Care & Organic Treats,2104,5447,88,VND-1150,TRUE,Shopify Storefront
PRD-6978,SKU-KID-1978,Kids Premium Craft SKU #1978,Kids Wear & Wooden Toys,449,958,34,VND-1082,TRUE,Flipkart
PRD-6979,SKU-FIT-1979,Fitness Premium Craft SKU #1979,Fitness Gear & Yoga Accessories,559,1521,47,VND-1051,TRUE,Amazon IN
PRD-6980,SKU-AUT-1980,Automotive Premium Craft SKU #1980,Automotive Accessories,189,527,34,VND-1146,TRUE,Flipkart
PRD-6981,SKU-TEX-1981,Textiles Premium Craft SKU #1981,Textiles & Handblock Prints,947,2652,98,VND-1200,TRUE,Shopify Storefront
PRD-6982,SKU-PUR-1982,Pure Premium Craft SKU #1982,Pure Silk & Traditional Sarees,1817,5128,83,VND-1065,TRUE,Amazon IN
PRD-6983,SKU-KNI-1983,Knitwear Premium Craft SKU #1983,Knitwear & Everyday Apparel,2129,5693,58,VND-1130,TRUE,Myntra
PRD-6984,SKU-BRA-1984,Brass Premium Craft SKU #1984,Brass & Artisan Metalcraft,1547,3508,91,VND-1064,TRUE,Instagram DM
PRD-6985,SKU-AYU-1985,Ayurvedic Premium Craft SKU #1985,Ayurvedic Beauty & Wellness,606,2097,43,VND-1113,TRUE,Amazon IN
PRD-6986,SKU-LEA-1986,Leather Premium Craft SKU #1986,Leather Footwear & Travel Goods,2237,5815,40,VND-1229,TRUE,Flipkart
PRD-6987,SKU-ECO-1987,Eco-Friendly Premium Craft SKU #1987,Eco-Friendly Packaging,1397,2739,76,VND-1173,TRUE,Instagram DM
PRD-6988,SKU-CON-1988,Consumer Premium Craft SKU #1988,Consumer Electronics Accessories,898,1911,33,VND-1138,TRUE,POS Counter
PRD-6989,SKU-ORG-1989,Organic Premium Craft SKU #1989,Organic Home & Kitchenware,2205,5113,87,VND-1079,TRUE,Instagram DM
PRD-6990,SKU-HAN-1990,Handloom Premium Craft SKU #1990,Handloom Bed Linen & Curtains,1011,2801,39,VND-1077,TRUE,POS Counter
PRD-6991,SKU-SPI-1991,Spices Premium Craft SKU #1991,Spices & Gourmet Food Crafts,1772,5556,40,VND-1197,TRUE,POS Counter
PRD-6992,SKU-JEW-1992,Jewelry Premium Craft SKU #1992,Jewelry & Fashion Accessories,2265,7854,96,VND-1084,TRUE,Instagram DM
PRD-6993,SKU-FOO-1993,Footwear Premium Craft SKU #1993,Footwear & Athletic Shoes,1086,3677,80,VND-1069,TRUE,Amazon IN
PRD-6994,SKU-STA-1994,Stationery Premium Craft SKU #1994,Stationery & Corporate Gifting,743,1724,65,VND-1095,TRUE,Amazon IN
PRD-6995,SKU-PET-1995,Pet Premium Craft SKU #1995,Pet Care & Organic Treats,1411,3559,70,VND-1116,TRUE,Shopify Storefront
PRD-6996,SKU-KID-1996,Kids Premium Craft SKU #1996,Kids Wear & Wooden Toys,1805,3418,72,VND-1196,TRUE,POS Counter
PRD-6997,SKU-FIT-1997,Fitness Premium Craft SKU #1997,Fitness Gear & Yoga Accessories,2021,6273,22,VND-1250,TRUE,POS Counter
PRD-6998,SKU-AUT-1998,Automotive Premium Craft SKU #1998,Automotive Accessories,1198,2756,67,VND-1054,FALSE,Flipkart
PRD-6999,SKU-TEX-1999,Textiles Premium Craft SKU #1999,Textiles & Handblock Prints,1716,4038,91,VND-1203,TRUE,POS Counter
PRD-7000,SKU-PUR-2000,Pure Premium Craft SKU #2000,Pure Silk & Traditional Sarees,2210,5631,55,VND-1159,TRUE,POS Counter
PRD-7001,SKU-KNI-2001,Knitwear Premium Craft SKU #2001,Knitwear & Everyday Apparel,1483,4491,95,VND-1042,TRUE,Shopify Storefront
PRD-7002,SKU-BRA-2002,Brass Premium Craft SKU #2002,Brass & Artisan Metalcraft,1747,5187,82,VND-1200,TRUE,Myntra
PRD-7003,SKU-AYU-2003,Ayurvedic Premium Craft SKU #2003,Ayurvedic Beauty & Wellness,1686,3204,27,VND-1151,TRUE,Amazon IN
PRD-7004,SKU-LEA-2004,Leather Premium Craft SKU #2004,Leather Footwear & Travel Goods,1663,4232,56,VND-1138,TRUE,POS Counter
PRD-7005,SKU-ECO-2005,Eco-Friendly Premium Craft SKU #2005,Eco-Friendly Packaging,453,1065,72,VND-1226,TRUE,POS Counter
PRD-7006,SKU-CON-2006,Consumer Premium Craft SKU #2006,Consumer Electronics Accessories,1374,3814,91,VND-1151,TRUE,POS Counter
PRD-7007,SKU-ORG-2007,Organic Premium Craft SKU #2007,Organic Home & Kitchenware,2495,6809,53,VND-1084,TRUE,Amazon IN
PRD-7008,SKU-HAN-2008,Handloom Premium Craft SKU #2008,Handloom Bed Linen & Curtains,239,487,28,VND-1177,TRUE,Instagram DM
PRD-7009,SKU-SPI-2009,Spices Premium Craft SKU #2009,Spices & Gourmet Food Crafts,1435,4918,66,VND-1183,TRUE,Flipkart
PRD-7010,SKU-JEW-2010,Jewelry Premium Craft SKU #2010,Jewelry & Fashion Accessories,1029,2174,79,VND-1192,TRUE,Amazon IN
PRD-7011,SKU-FOO-2011,Footwear Premium Craft SKU #2011,Footwear & Athletic Shoes,965,2848,53,VND-1086,TRUE,Instagram DM
PRD-7012,SKU-STA-2012,Stationery Premium Craft SKU #2012,Stationery & Corporate Gifting,244,497,72,VND-1239,TRUE,Flipkart
PRD-7013,SKU-PET-2013,Pet Premium Craft SKU #2013,Pet Care & Organic Treats,346,1111,27,VND-1205,TRUE,Myntra
PRD-7014,SKU-KID-2014,Kids Premium Craft SKU #2014,Kids Wear & Wooden Toys,216,596,24,VND-1096,TRUE,Amazon IN
PRD-7015,SKU-FIT-2015,Fitness Premium Craft SKU #2015,Fitness Gear & Yoga Accessories,2356,6211,93,VND-1203,TRUE,Shopify Storefront
PRD-7016,SKU-AUT-2016,Automotive Premium Craft SKU #2016,Automotive Accessories,459,1267,91,VND-1189,TRUE,Myntra
PRD-7017,SKU-TEX-2017,Textiles Premium Craft SKU #2017,Textiles & Handblock Prints,2253,7296,31,VND-1041,TRUE,Flipkart
PRD-7018,SKU-PUR-2018,Pure Premium Craft SKU #2018,Pure Silk & Traditional Sarees,931,2865,75,VND-1157,TRUE,Flipkart
PRD-7019,SKU-KNI-2019,Knitwear Premium Craft SKU #2019,Knitwear & Everyday Apparel,773,2246,29,VND-1116,TRUE,Myntra
PRD-7020,SKU-BRA-2020,Brass Premium Craft SKU #2020,Brass & Artisan Metalcraft,2009,5418,75,VND-1087,TRUE,Flipkart
PRD-7021,SKU-AYU-2021,Ayurvedic Premium Craft SKU #2021,Ayurvedic Beauty & Wellness,1353,2450,69,VND-1148,FALSE,POS Counter
PRD-7022,SKU-LEA-2022,Leather Premium Craft SKU #2022,Leather Footwear & Travel Goods,1899,3904,48,VND-1083,TRUE,Amazon IN
PRD-7023,SKU-ECO-2023,Eco-Friendly Premium Craft SKU #2023,Eco-Friendly Packaging,2024,5892,45,VND-1137,TRUE,Myntra
PRD-7024,SKU-CON-2024,Consumer Premium Craft SKU #2024,Consumer Electronics Accessories,1602,5316,93,VND-1237,TRUE,POS Counter
PRD-7025,SKU-ORG-2025,Organic Premium Craft SKU #2025,Organic Home & Kitchenware,1413,2979,23,VND-1053,TRUE,Shopify Storefront
PRD-7026,SKU-HAN-2026,Handloom Premium Craft SKU #2026,Handloom Bed Linen & Curtains,671,1823,28,VND-1200,TRUE,Amazon IN
PRD-7027,SKU-SPI-2027,Spices Premium Craft SKU #2027,Spices & Gourmet Food Crafts,1092,3187,45,VND-1238,TRUE,Flipkart
PRD-7028,SKU-JEW-2028,Jewelry Premium Craft SKU #2028,Jewelry & Fashion Accessories,1104,3744,47,VND-1070,TRUE,Shopify Storefront
PRD-7029,SKU-FOO-2029,Footwear Premium Craft SKU #2029,Footwear & Athletic Shoes,1950,3918,68,VND-1036,FALSE,Instagram DM
PRD-7030,SKU-STA-2030,Stationery Premium Craft SKU #2030,Stationery & Corporate Gifting,1004,2456,77,VND-1219,TRUE,POS Counter
PRD-7031,SKU-PET-2031,Pet Premium Craft SKU #2031,Pet Care & Organic Treats,1708,4788,35,VND-1053,TRUE,POS Counter
PRD-7032,SKU-KID-2032,Kids Premium Craft SKU #2032,Kids Wear & Wooden Toys,2265,4545,46,VND-1130,TRUE,Flipkart
PRD-7033,SKU-FIT-2033,Fitness Premium Craft SKU #2033,Fitness Gear & Yoga Accessories,1617,4971,60,VND-1190,TRUE,POS Counter
PRD-7034,SKU-AUT-2034,Automotive Premium Craft SKU #2034,Automotive Accessories,2226,5368,52,VND-1024,TRUE,Flipkart
PRD-7035,SKU-TEX-2035,Textiles Premium Craft SKU #2035,Textiles & Handblock Prints,179,437,73,VND-1005,TRUE,Shopify Storefront
PRD-7036,SKU-PUR-2036,Pure Premium Craft SKU #2036,Pure Silk & Traditional Sarees,1626,5540,28,VND-1091,TRUE,Instagram DM
PRD-7037,SKU-KNI-2037,Knitwear Premium Craft SKU #2037,Knitwear & Everyday Apparel,1089,3810,30,VND-1077,TRUE,Flipkart
PRD-7038,SKU-BRA-2038,Brass Premium Craft SKU #2038,Brass & Artisan Metalcraft,2080,3800,55,VND-1225,TRUE,Amazon IN
PRD-7039,SKU-AYU-2039,Ayurvedic Premium Craft SKU #2039,Ayurvedic Beauty & Wellness,726,2352,42,VND-1012,TRUE,POS Counter
PRD-7040,SKU-LEA-2040,Leather Premium Craft SKU #2040,Leather Footwear & Travel Goods,787,1604,80,VND-1133,TRUE,Shopify Storefront
PRD-7041,SKU-ECO-2041,Eco-Friendly Premium Craft SKU #2041,Eco-Friendly Packaging,1009,3302,57,VND-1153,TRUE,Flipkart
PRD-7042,SKU-CON-2042,Consumer Premium Craft SKU #2042,Consumer Electronics Accessories,795,1997,42,VND-1211,TRUE,POS Counter
PRD-7043,SKU-ORG-2043,Organic Premium Craft SKU #2043,Organic Home & Kitchenware,893,2161,34,VND-1190,TRUE,Shopify Storefront
PRD-7044,SKU-HAN-2044,Handloom Premium Craft SKU #2044,Handloom Bed Linen & Curtains,985,2285,100,VND-1128,TRUE,Amazon IN
PRD-7045,SKU-SPI-2045,Spices Premium Craft SKU #2045,Spices & Gourmet Food Crafts,1465,2707,23,VND-1160,TRUE,Flipkart
PRD-7046,SKU-JEW-2046,Jewelry Premium Craft SKU #2046,Jewelry & Fashion Accessories,741,2484,25,VND-1009,TRUE,Myntra
PRD-7047,SKU-FOO-2047,Footwear Premium Craft SKU #2047,Footwear & Athletic Shoes,2301,4805,32,VND-1185,FALSE,POS Counter
PRD-7048,SKU-STA-2048,Stationery Premium Craft SKU #2048,Stationery & Corporate Gifting,1869,6503,34,VND-1024,TRUE,Flipkart
